test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,cohens_d,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","6,irrational",2000,2000,1999,2.80575101053181,3.0770255020424,0.0153774434434686,0.0138634940939398,-58.8248607990664,NaN,NaN,0,-1.31536387513675,0.005,-0.280318462835906,-0.262230520185288
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","6,irrational",2000,2000,1999,2.80575101053181,3.11182308769449,0.0153774434434686,0.0182091165313325,-14.5052316155003,NaN,NaN,2.08874972668184e-45,-0.324346839216377,0.005,-0.347453952662056,-0.264690201663316
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","6,irrational",2000,2000,1999,3.0770255020424,3.11182308769449,0.0138634940939398,0.0182091165313325,-1.89615969837161,NaN,NaN,0.0580830048664907,-0.0423994198175441,0.005,-0.0707878741170884,0.0011927028129108
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","7",1000,1000,999,0.432806066638863,0.260205546717606,0.00348765766978392,0.000830971161038295,48.0155207057772,NaN,NaN,9.33918624888558e-262,1.51838408469231,0.005,0.165546526723306,0.179654513119209
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","7",1000,1000,999,3.03998318012659,3.05647072501944,0.0244656734810971,0.0193404020942639,-0.510909362142966,NaN,NaN,0.609527409592355,-0.0161563726227558,0.005,-0.0798142234251045,0.0468391336393965
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,3.05647072501944,2.45206742075583,0.013672308401138,0.00963304799304921,35.8286305081044,NaN,NaN,1.3981579883631e-217,0.801152533568443,0.005,0.571320086130442,0.637486522396782
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,3.05647072501944,2.47555960444744,0.013672308401138,0.010616229160394,33.3864629743381,NaN,NaN,1.29587139655405e-194,0.746544007388997,0.005,0.546787869181811,0.615034371962194
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,3.05647072501944,2.42857523706422,0.013672308401138,0.00990365745520548,36.7703232249387,NaN,NaN,1.55402786090949e-226,0.822209422856021,0.005,0.594406575704189,0.661384400206254
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","7,irrational",2000,2000,1999,0.260205546717606,0.52410131514971,0.000587438354734975,0.000353781063434304,-833.354206961681,NaN,NaN,0,-18.6343665610175,0.005,-0.264516800349521,-0.263274736514686
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","7,irrational",2000,2000,1999,0.260205546717606,0.210488127710158,0.000587438354734975,0.000678568872427887,58.2501221873963,NaN,NaN,0,1.30251232908687,0.005,0.0480435446320435,0.0513912933828528
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","7,irrational",2000,2000,1999,0.52410131514971,0.210488127710158,0.000353781063434304,0.000678568872427887,504.598588716012,NaN,NaN,0,11.2831674571946,0.005,0.312394311759585,0.314832063119518
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","7,irrational",2000,2000,1999,2.45206742075583,2.65738883473941,0.00963304799304921,0.00812284973000945,-51.1139566962674,NaN,NaN,0,-1.14294281771834,0.005,-0.213199230702367,-0.197443597264789
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","7,irrational",2000,2000,1999,2.45206742075583,2.95258966025574,0.00963304799304921,0.0119590949233084,-38.4760131953894,NaN,NaN,7.32962625051918e-243,-0.860349810080696,0.005,-0.526034235658073,-0.475010243341748
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","7,irrational",2000,2000,1999,2.65738883473941,2.95258966025574,0.00812284973000945,0.0119590949233084,-27.0552338603487,NaN,NaN,1.25291526980915e-137,-0.604973420588937,0.005,-0.316599033389351,-0.273802617643313
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","8",1000,1000,999,0.432806066638863,0.266786112432938,0.00348765766978392,0.000801629742922931,46.4018576808581,NaN,NaN,1.63927861793113e-251,1.4673555793449,0.005,0.158998945655913,0.173040962755937
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","8",1000,1000,999,3.03998318012659,3.19208996217386,0.0244656734810971,0.0197549425060082,-4.75571565588958,NaN,NaN,2.26805873941817e-06,-0.150388933767326,0.005,-0.214870299996728,-0.0893432640978158
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,3.19208996217386,2.54811750138083,0.0139653594104437,0.0106846284749911,36.1957456561341,NaN,NaN,4.5761609217532e-221,0.809361477834086,0.005,0.609080860049872,0.678864061536203
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,3.19208996217386,2.57168375074258,0.0139653594104437,0.0119364092432181,33.2515073437653,NaN,NaN,2.3401783707609e-193,0.743526307749927,0.005,0.583815072567941,0.656997350294622
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,3.19208996217386,2.52455125201907,0.0139653594104437,0.0105859280581923,37.8427041654229,NaN,NaN,8.73777432627966e-237,0.846188589663001,0.005,0.632944340690176,0.702133079619413
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","8,irrational",2000,2000,1999,0.266786112432937,0.525154376281134,0.000566696029138809,0.000386143374206423,-970.594967210715,NaN,NaN,0,-21.7031632530234,0.005,-0.25889031403874,-0.257846213657653
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","8,irrational",2000,2000,1999,0.266786112432937,0.207375348096945,0.000566696029138809,0.000677783437480324,82.8668094083,NaN,NaN,0,1.85295818915478,0.005,0.0580047308989273,0.060816797773057
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","8,irrational",2000,2000,1999,0.525154376281134,0.207375348096945,0.000386143374206423,0.000677783437480324,579.692369275539,NaN,NaN,0,12.9623154373802,0.005,0.316703953152232,0.318854103216145
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","8,irrational",2000,2000,1999,2.54811750138083,2.70740337998262,0.0106846284749911,0.00870522075866149,-38.4745571686242,NaN,NaN,7.56953891384453e-243,-0.860317252332455,0.005,-0.167405107256309,-0.151166649947291
